data,produto,categoria,quantidade_vendida,preco_unitario,estoque_atual,estoque_minimo,dia_promocao,fornecedor
2025-08-06,Feijão Carioca,Mercearia,6,"25,21",89,44,False,Bebidas Épsilon
2025-08-06,Feijão Carioca,Mercearia,8,"19,07",160,39,True,Bebidas Épsilon
2025-08-06,Cerveja Pilsen,Bebidas,5,"28,3",143,27,False,Limpeza Delta
2025-08-06,Café em Pó,Mercearia,5,"6,29",177,32,False,Bebidas Épsilon
2025-08-07,Café em Pó,Mercearia,1,"17,28",122,32,False,Produtor Beta
2025-08-07,Suco de Laranja,Bebidas,2,"12,17",122,32,False,Bebidas Épsilon
2025-08-07,Manteiga,Laticínios,5,"17,87",111,36,False,Distribuidora Alfa
2025-08-07,Iogurte Natural,Laticínios,3,"22,86",136,37,False,Limpeza Delta
2025-08-07,Picanha,Carnes,5,"32,96",48,31,False,Bebidas Épsilon
2025-08-07,Pizza Calabresa,Congelados,10,"6,48",122,44,False,Produtor Beta
2025-08-07,Manteiga,Laticínios,7,"7,27",85,32,True,Limpeza Delta
2025-08-07,Queijo Muçarela,Laticínios,4,"8,68",170,39,False,Bebidas Épsilon
2025-08-07,Frango Filet,Carnes,5,"34,92",80,20,False,Bebidas Épsilon
2025-08-07,Óleo de Soja,Mercearia,1,"5,75",101,43,False,Limpeza Delta
2025-08-07,Detergente,Limpeza,4,"28,41",155,33,True,Produtor Beta
2025-08-07,Detergente,Limpeza,7,"26,25",96,42,False,Bebidas Épsilon
2025-08-07,Lasanha Bolonhesa,Congelados,2,"7,68",196,37,False,Laticínios Gama
2025-08-07,Banana,Hortifruti,15,"11,22",30,18,False,Limpeza Delta
2025-08-07,Açúcar Refinado,Mercearia,8,"21,43",172,33,False,Limpeza Delta
2025-08-07,Refrigerante Cola,Bebidas,5,"45,54",86,32,False,Distribuidora Alfa
2025-08-07,Açúcar Refinado,Mercearia,5,"9,86",164,44,False,Distribuidora Alfa
2025-08-07,Picanha,Carnes,3,"19,08",111,35,True,Distribuidora Alfa
2025-08-07,Alface,Hortifruti,12,"3,66",84,24,False,Limpeza Delta
2025-08-07,Picanha,Carnes,1,"31,68",147,20,False,Distribuidora Alfa
2025-08-07,Feijão Carioca,Mercearia,9,"29,58",150,37,False,Distribuidora Alfa
2025-08-07,Alface,Hortifruti,6,"4,09",35,20,False,Laticínios Gama
2025-08-07,Refrigerante Cola,Bebidas,1,"34,63",109,22,False,Limpeza Delta
2025-08-07,Leite Integral,Laticínios,6,"22,72",83,40,False,Distribuidora Alfa
2025-08-07,Torta Doce,Padaria,7,"8,67",81,23,False,Produtor Beta
2025-08-07,Lasanha Bolonhesa,Congelados,2,"27,74",171,40,True,Limpeza Delta
2025-08-07,Pão de Queijo,Padaria,11,"10,09",38,23,False,Limpeza Delta
2025-08-07,Bolo de Fubá,Padaria,13,"4,69",86,14,True,Limpeza Delta
2025-08-07,Cenoura,Hortifruti,1,"8,87",29,22,False,Distribuidora Alfa
2025-08-07,Frango Filet,Carnes,2,"34,5",114,23,False,Limpeza Delta
2025-08-07,Picanha,Carnes,2,"19,28",147,33,False,Limpeza Delta
2025-08-07,Café em Pó,Mercearia,5,"28,03",133,32,True,Produtor Beta
2025-08-07,Óleo de Soja,Mercearia,10,"18,99",76,34,False,Laticínios Gama
2025-08-07,Picanha,Carnes,1,"24,57",96,26,False,Laticínios Gama
2025-08-07,Maçã,Hortifruti,9,"8,77",55,14,False,Distribuidora Alfa
2025-08-07,Bolo de Fubá,Padaria,8,"4,38",27,19,False,Laticínios Gama
2025-08-07,Água Sanitária,Limpeza,3,"5,32",92,37,False,Bebidas Épsilon
2025-08-07,Cenoura,Hortifruti,7,"11,63",33,20,False,Distribuidora Alfa
2025-08-07,Queijo Muçarela,Laticínios,5,"23,83",109,45,False,Bebidas Épsilon
2025-08-07,Manteiga,Laticínios,3,"5,86",111,31,True,Limpeza Delta
2025-08-07,Cerveja Pilsen,Bebidas,4,"14,9",88,33,True,Distribuidora Alfa
2025-08-07,Pão Francês,Padaria,1,"4,26",43,12,False,Bebidas Épsilon
2025-08-07,Pão de Queijo,Padaria,11,"4,97",78,13,False,Bebidas Épsilon
2025-08-07,Bolo de Fubá,Padaria,10,"7,69",41,14,False,Limpeza Delta
2025-08-07,Queijo Muçarela,Laticínios,7,"14,38",91,30,False,Laticínios Gama
2025-08-07,Queijo Muçarela,Laticínios,3,"20,7",122,35,False,Distribuidora Alfa
2025-08-07,Água Sanitária,Limpeza,6,"28,89",125,44,False,Laticínios Gama
2025-08-07,Pão Francês,Padaria,12,"2,56",86,22,False,Bebidas Épsilon
2025-08-08,Sabão em Pó,Limpeza,3,"11,3",132,44,False,Laticínios Gama
2025-08-08,Feijão Carioca,Mercearia,8,"11,34",77,45,False,Bebidas Épsilon
2025-08-08,Água Sanitária,Limpeza,3,"8,57",87,32,True,Produtor Beta
2025-08-08,Bolo de Fubá,Padaria,3,"5,57",54,19,True,Distribuidora Alfa
2025-08-08,Leite Integral,Laticínios,7,"19,42",174,39,False,Distribuidora Alfa
2025-08-08,Pão Francês,Padaria,9,"4,65",86,17,False,Limpeza Delta
2025-08-08,Café em Pó,Mercearia,7,"9,65",138,38,False,Limpeza Delta
2025-08-08,Batata Frita,Congelados,1,"21,71",181,34,False,Limpeza Delta
2025-08-08,Lasanha Bolonhesa,Congelados,10,"15,95",136,35,False,Limpeza Delta
2025-08-08,Açúcar Refinado,Mercearia,4,"5,21",92,30,True,Distribuidora Alfa
2025-08-08,Feijão Carioca,Mercearia,2,"12,45",94,30,False,Bebidas Épsilon
2025-08-08,Refrigerante Cola,Bebidas,3,"41,87",119,23,False,Bebidas Épsilon
2025-08-08,Açúcar Refinado,Mercearia,8,"25,79",159,41,False,Distribuidora Alfa
2025-08-08,Feijão Carioca,Mercearia,1,"13,5",154,41,True,Produtor Beta
2025-08-08,Sabão em Pó,Limpeza,6,"29,48",153,34,False,Limpeza Delta
2025-08-08,Sabão em Pó,Limpeza,3,"28,41",108,36,False,Limpeza Delta
2025-08-08,Cenoura,Hortifruti,2,"5,42",72,10,False,Produtor Beta
2025-08-08,Torta Doce,Padaria,3,"6,4",43,18,False,Distribuidora Alfa
2025-08-08,Torta Doce,Padaria,11,"8,2",53,18,False,Bebidas Épsilon
2025-08-08,Água Mineral,Bebidas,3,"37,22",141,27,False,Produtor Beta
2025-08-08,Lasanha Bolonhesa,Congelados,1,"7,9",168,34,True,Laticínios Gama
2025-08-08,Pizza Calabresa,Congelados,5,"7,12",95,36,False,Bebidas Épsilon
2025-08-08,Queijo Muçarela,Laticínios,8,"27,7",131,39,True,Limpeza Delta
2025-08-08,Café em Pó,Mercearia,3,"28,32",180,32,True,Produtor Beta
2025-08-08,Detergente,Limpeza,9,"27,2",151,43,True,Bebidas Épsilon
2025-08-08,Maçã,Hortifruti,11,"4,08",55,25,False,Produtor Beta
2025-08-08,Iogurte Natural,Laticínios,9,"12,23",143,35,False,Limpeza Delta
2025-08-08,Batata Frita,Congelados,8,"9,45",136,45,True,Laticínios Gama
2025-08-08,Batata Frita,Congelados,10,"25,23",153,40,True,Bebidas Épsilon
2025-08-08,Tomate,Hortifruti,10,"3,2",64,23,False,Produtor Beta
2025-08-08,Açúcar Refinado,Mercearia,4,"23,34",167,34,False,Produtor Beta
2025-08-08,Tomate,Hortifruti,4,"8,47",44,24,True,Laticínios Gama
2025-08-08,Óleo de Soja,Mercearia,9,"27,17",118,40,False,Laticínios Gama
2025-08-08,Bolo de Fubá,Padaria,1,"7,46",31,20,False,Produtor Beta
2025-08-09,Sabão em Pó,Limpeza,8,"19,88",115,45,True,Laticínios Gama
2025-08-09,Batata Frita,Congelados,8,"28,49",103,34,False,Limpeza Delta
2025-08-09,Suco de Laranja,Bebidas,4,"19,03",85,35,False,Produtor Beta
2025-08-09,Café em Pó,Mercearia,3,"20,74",189,41,False,Limpeza Delta
2025-08-09,Cerveja Pilsen,Bebidas,2,"39,59",101,26,False,Laticínios Gama
2025-08-09,Manteiga,Laticínios,8,"29,67",100,33,False,Laticínios Gama
2025-08-09,Suco de Laranja,Bebidas,1,"18,54",69,28,False,Bebidas Épsilon
2025-08-09,Lasanha Bolonhesa,Congelados,1,"28,17",130,40,False,Produtor Beta
2025-08-09,Pizza Calabresa,Congelados,7,"6,51",95,34,False,Laticínios Gama
2025-08-09,Alface,Hortifruti,12,"9,35",51,12,False,Bebidas Épsilon
2025-08-09,Manteiga,Laticínios,1,"27,42",94,32,False,Limpeza Delta
2025-08-09,Água Sanitária,Limpeza,10,"29,1",118,35,False,Distribuidora Alfa
2025-08-09,Óleo de Soja,Mercearia,9,"22,51",80,34,False,Produtor Beta
2025-08-09,Cenoura,Hortifruti,6,"10,59",92,13,True,Distribuidora Alfa
2025-08-09,Pão de Queijo,Padaria,2,"8,96",43,22,False,Produtor Beta
2025-08-09,Refrigerante Cola,Bebidas,4,"43,37",110,34,False,Bebidas Épsilon
2025-08-09,Café em Pó,Mercearia,3,"11,99",168,35,True,Distribuidora Alfa
2025-08-09,Cenoura,Hortifruti,9,"7,19",57,14,False,Limpeza Delta
2025-08-09,Leite Integral,Laticínios,8,"27,0",126,36,False,Limpeza Delta
2025-08-09,Refrigerante Cola,Bebidas,4,"31,12",76,27,False,Laticínios Gama
2025-08-09,Bolo de Fubá,Padaria,14,"6,37",79,16,False,Bebidas Épsilon
2025-08-09,Café em Pó,Mercearia,3,"24,45",175,32,True,Laticínios Gama
2025-08-09,Picanha,Carnes,4,"27,59",119,22,False,Limpeza Delta
2025-08-09,Pizza Calabresa,Congelados,6,"17,65",118,36,False,Laticínios Gama
2025-08-09,Feijão Carioca,Mercearia,8,"27,67",175,37,False,Laticínios Gama
2025-08-09,Iogurte Natural,Laticínios,5,"29,99",115,45,True,Produtor Beta
2025-08-09,Frango Filet,Carnes,2,"36,61",119,24,True,Limpeza Delta
2025-08-09,Refrigerante Cola,Bebidas,1,"49,7",142,25,False,Bebidas Épsilon
2025-08-09,Pão Francês,Padaria,14,"3,52",16,12,False,Limpeza Delta
2025-08-09,Refrigerante Cola,Bebidas,1,"46,61",62,26,False,Limpeza Delta
2025-08-09,Bolo de Fubá,Padaria,6,"7,79",40,25,False,Laticínios Gama
2025-08-09,Frango Filet,Carnes,3,"33,75",81,32,False,Bebidas Épsilon
2025-08-09,Alface,Hortifruti,15,"9,81",80,22,False,Distribuidora Alfa
2025-08-09,Batata Frita,Congelados,5,"15,83",171,41,False,Distribuidora Alfa
2025-08-09,Pão Francês,Padaria,13,"7,24",53,13,False,Laticínios Gama
2025-08-09,Alface,Hortifruti,6,"3,24",76,24,False,Laticínios Gama
2025-08-09,Desinfetante,Limpeza,2,"20,14",181,31,False,Produtor Beta
2025-08-10,Lasanha Bolonhesa,Congelados,2,"14,28",187,30,True,Limpeza Delta
2025-08-10,Manteiga,Laticínios,3,"9,41",92,36,False,Bebidas Épsilon
2025-08-10,Feijão Carioca,Mercearia,5,"15,71",155,31,False,Limpeza Delta
2025-08-10,Detergente,Limpeza,10,"6,77",155,42,True,Limpeza Delta
2025-08-10,Refrigerante Cola,Bebidas,5,"44,25",67,34,True,Laticínios Gama
2025-08-10,Maçã,Hortifruti,8,"6,76",72,17,False,Produtor Beta
2025-08-10,Bolo de Fubá,Padaria,9,"3,68",35,11,True,Distribuidora Alfa
2025-08-10,Linguiça Suína,Carnes,4,"41,1",93,29,False,Distribuidora Alfa
2025-08-10,Picanha,Carnes,1,"24,92",110,29,False,Distribuidora Alfa
2025-08-10,Lasanha Bolonhesa,Congelados,1,"16,57",125,39,False,Bebidas Épsilon
2025-08-10,Linguiça Suína,Carnes,3,"35,25",70,28,False,Laticínios Gama
2025-08-10,Café em Pó,Mercearia,10,"13,8",180,42,True,Bebidas Épsilon
2025-08-10,Maçã,Hortifruti,6,"5,43",58,13,False,Produtor Beta
2025-08-10,Picanha,Carnes,5,"10,26",89,31,False,Distribuidora Alfa
2025-08-10,Alface,Hortifruti,7,"9,12",73,12,False,Laticínios Gama
2025-08-10,Maçã,Hortifruti,7,"11,0",72,21,True,Limpeza Delta
2025-08-10,Cenoura,Hortifruti,1,"3,89",37,16,True,Distribuidora Alfa
2025-08-10,Alface,Hortifruti,3,"8,9",43,21,False,Bebidas Épsilon
2025-08-10,Arroz 5kg,Mercearia,4,"13,37",132,45,True,Laticínios Gama
2025-08-10,Manteiga,Laticínios,8,"26,05",107,34,False,Produtor Beta
2025-08-10,Cerveja Pilsen,Bebidas,1,"46,62",91,25,True,Limpeza Delta
2025-08-10,Feijão Carioca,Mercearia,7,"28,85",77,39,False,Distribuidora Alfa
2025-08-10,Manteiga,Laticínios,4,"25,54",191,40,False,Limpeza Delta
2025-08-10,Batata Frita,Congelados,9,"18,19",146,36,False,Produtor Beta
2025-08-10,Linguiça Suína,Carnes,5,"34,32",89,25,False,Produtor Beta
2025-08-10,Desinfetante,Limpeza,3,"9,02",169,40,False,Produtor Beta
2025-08-10,Óleo de Soja,Mercearia,7,"15,36",106,44,False,Limpeza Delta
2025-08-10,Tomate,Hortifruti,1,"2,57",42,19,True,Laticínios Gama
2025-08-10,Banana,Hortifruti,11,"5,48",84,24,False,Limpeza Delta
2025-08-10,Picanha,Carnes,1,"43,18",70,29,True,Limpeza Delta
2025-08-10,Lasanha Bolonhesa,Congelados,10,"10,14",152,39,False,Laticínios Gama
2025-08-10,Café em Pó,Mercearia,3,"16,03",162,44,False,Bebidas Épsilon
2025-08-10,Manteiga,Laticínios,3,"6,21",98,39,True,Laticínios Gama
2025-08-10,Café em Pó,Mercearia,8,"21,67",107,36,False,Limpeza Delta
2025-08-10,Bolo de Fubá,Padaria,6,"6,03",91,22,False,Produtor Beta
2025-08-10,Água Mineral,Bebidas,1,"11,37",50,33,False,Laticínios Gama
2025-08-10,Detergente,Limpeza,2,"17,96",119,37,False,Bebidas Épsilon
2025-08-10,Cenoura,Hortifruti,8,"3,89",44,24,False,Produtor Beta
2025-08-10,Manteiga,Laticínios,5,"16,0",125,30,False,Laticínios Gama
2025-08-10,Pão de Queijo,Padaria,2,"10,27",59,19,False,Laticínios Gama
2025-08-11,Linguiça Suína,Carnes,5,"34,12",126,27,True,Distribuidora Alfa
2025-08-11,Pizza Calabresa,Congelados,3,"19,92",111,37,True,Limpeza Delta
2025-08-11,Frango Filet,Carnes,5,"39,58",119,24,True,Bebidas Épsilon
2025-08-11,Refrigerante Cola,Bebidas,3,"19,26",128,27,False,Laticínios Gama
2025-08-11,Batata Frita,Congelados,9,"20,3",126,39,True,Distribuidora Alfa
2025-08-11,Bolo de Fubá,Padaria,8,"10,74",54,15,False,Laticínios Gama
2025-08-11,Açúcar Refinado,Mercearia,3,"14,1",167,45,False,Produtor Beta
2025-08-11,Linguiça Suína,Carnes,1,"28,48",96,22,False,Distribuidora Alfa
2025-08-11,Água Sanitária,Limpeza,9,"6,19",73,35,False,Limpeza Delta
2025-08-11,Queijo Muçarela,Laticínios,8,"6,0",95,31,True,Laticínios Gama
2025-08-11,Bolo de Fubá,Padaria,1,"4,38",75,20,False,Laticínios Gama
2025-08-11,Batata Frita,Congelados,6,"26,02",120,37,False,Limpeza Delta
2025-08-11,Desinfetante,Limpeza,6,"18,03",148,40,False,Produtor Beta
2025-08-11,Açúcar Refinado,Mercearia,2,"27,39",172,43,False,Bebidas Épsilon
2025-08-11,Leite Integral,Laticínios,6,"16,41",137,42,False,Distribuidora Alfa
2025-08-11,Frango Filet,Carnes,4,"43,94",76,20,False,Limpeza Delta
2025-08-11,Leite Integral,Laticínios,2,"13,39",169,45,False,Produtor Beta
2025-08-11,Frango Filet,Carnes,5,"16,64",107,35,False,Limpeza Delta
2025-08-11,Café em Pó,Mercearia,2,"10,45",196,41,False,Distribuidora Alfa
2025-08-11,Alface,Hortifruti,5,"9,82",70,18,True,Limpeza Delta
2025-08-11,Banana,Hortifruti,7,"2,52",72,25,False,Distribuidora Alfa
2025-08-11,Lasanha Bolonhesa,Congelados,10,"11,12",133,35,False,Limpeza Delta
2025-08-11,Maçã,Hortifruti,2,"6,94",94,24,True,Produtor Beta
2025-08-12,Cerveja Pilsen,Bebidas,4,"20,28",133,34,False,Distribuidora Alfa
2025-08-12,Café em Pó,Mercearia,8,"5,49",118,30,False,Bebidas Épsilon
2025-08-12,Pão de Queijo,Padaria,1,"8,37",65,11,False,Distribuidora Alfa
2025-08-12,Queijo Muçarela,Laticínios,4,"13,57",118,33,False,Produtor Beta
2025-08-12,Feijão Carioca,Mercearia,5,"7,54",192,42,False,Produtor Beta
2025-08-12,Lasanha Bolonhesa,Congelados,8,"6,78",137,45,False,Produtor Beta
2025-08-12,Pão Francês,Padaria,1,"7,23",72,20,False,Produtor Beta
2025-08-12,Lasanha Bolonhesa,Congelados,8,"17,49",175,38,False,Laticínios Gama
2025-08-12,Frango Filet,Carnes,1,"31,55",59,20,False,Laticínios Gama
2025-08-12,Cenoura,Hortifruti,15,"3,07",23,12,False,Laticínios Gama
2025-08-12,Picanha,Carnes,3,"40,42",144,26,False,Limpeza Delta
2025-08-12,Alface,Hortifruti,11,"3,71",40,19,True,Distribuidora Alfa
2025-08-12,Linguiça Suína,Carnes,3,"44,86",78,31,False,Produtor Beta
2025-08-12,Frango Filet,Carnes,1,"29,59",135,23,False,Distribuidora Alfa
2025-08-12,Manteiga,Laticínios,5,"8,88",84,44,False,Laticínios Gama
2025-08-12,Tomate,Hortifruti,14,"3,11",75,16,False,Produtor Beta
2025-08-12,Desinfetante,Limpeza,9,"15,19",132,41,False,Distribuidora Alfa
2025-08-12,Manteiga,Laticínios,5,"22,47",192,45,False,Laticínios Gama
2025-08-12,Pão de Queijo,Padaria,15,"6,96",78,14,True,Produtor Beta
2025-08-12,Linguiça Suína,Carnes,1,"32,19",72,29,False,Distribuidora Alfa
2025-08-12,Manteiga,Laticínios,7,"22,26",92,45,False,Bebidas Épsilon
2025-08-12,Tomate,Hortifruti,2,"11,06",72,25,False,Distribuidora Alfa
2025-08-12,Batata Frita,Congelados,9,"10,08",97,31,False,Distribuidora Alfa
2025-08-12,Manteiga,Laticínios,1,"8,3",101,35,False,Bebidas Épsilon
2025-08-13,Queijo Muçarela,Laticínios,5,"10,75",142,39,True,Distribuidora Alfa
2025-08-13,Arroz 5kg,Mercearia,2,"22,77",125,36,False,Bebidas Épsilon
2025-08-13,Bolo de Fubá,Padaria,7,"6,45",62,10,False,Limpeza Delta
2025-08-13,Queijo Muçarela,Laticínios,7,"17,72",155,43,False,Limpeza Delta
2025-08-13,Pão Francês,Padaria,13,"11,31",72,18,False,Produtor Beta
2025-08-13,Batata Frita,Congelados,1,"12,73",88,30,False,Laticínios Gama
2025-08-13,Óleo de Soja,Mercearia,8,"24,95",92,38,False,Produtor Beta
2025-08-13,Maçã,Hortifruti,12,"2,99",59,18,False,Laticínios Gama
2025-08-13,Alface,Hortifruti,12,"7,92",30,11,False,Laticínios Gama
2025-08-13,Iogurte Natural,Laticínios,8,"5,87",89,39,False,Bebidas Épsilon
2025-08-13,Picanha,Carnes,4,"47,09",137,26,False,Limpeza Delta
2025-08-13,Picanha,Carnes,2,"49,49",145,31,False,Distribuidora Alfa
2025-08-13,Açúcar Refinado,Mercearia,9,"20,39",187,34,False,Produtor Beta
2025-08-13,Lasanha Bolonhesa,Congelados,7,"13,16",140,42,True,Distribuidora Alfa
2025-08-13,Café em Pó,Mercearia,6,"10,09",110,36,False,Produtor Beta
2025-08-13,Pizza Calabresa,Congelados,8,"21,8",104,40,False,Distribuidora Alfa
2025-08-13,Pão Francês,Padaria,12,"10,81",76,23,False,Bebidas Épsilon
2025-08-13,Água Sanitária,Limpeza,4,"27,01",111,31,False,Bebidas Épsilon
2025-08-13,Alface,Hortifruti,14,"6,71",60,15,False,Bebidas Épsilon
2025-08-13,Tomate,Hortifruti,11,"8,65",25,14,False,Laticínios Gama
2025-08-13,Picanha,Carnes,1,"26,97",149,23,False,Bebidas Épsilon
2025-08-13,Banana,Hortifruti,1,"6,92",51,25,False,Limpeza Delta
2025-08-13,Frango Filet,Carnes,4,"29,87",55,34,False,Laticínios Gama
2025-08-13,Bolo de Fubá,Padaria,5,"8,17",39,18,False,Limpeza Delta
2025-08-13,Feijão Carioca,Mercearia,3,"23,92",139,39,False,Distribuidora Alfa
2025-08-13,Óleo de Soja,Mercearia,7,"10,65",158,45,False,Limpeza Delta
2025-08-13,Leite Integral,Laticínios,7,"28,05",114,37,False,Laticínios Gama
2025-08-13,Picanha,Carnes,2,"45,33",139,31,False,Distribuidora Alfa
2025-08-13,Pão de Queijo,Padaria,8,"8,16",52,12,False,Produtor Beta
2025-08-13,Alface,Hortifruti,5,"2,71",28,22,False,Bebidas Épsilon
2025-08-13,Pizza Calabresa,Congelados,5,"5,84",92,37,False,Produtor Beta
2025-08-13,Água Sanitária,Limpeza,4,"8,59",183,39,False,Bebidas Épsilon
2025-08-13,Linguiça Suína,Carnes,3,"16,08",100,26,False,Limpeza Delta
2025-08-13,Banana,Hortifruti,1,"8,98",93,14,False,Laticínios Gama
2025-08-13,Torta Doce,Padaria,8,"9,28",61,16,False,Bebidas Épsilon
2025-08-13,Lasanha Bolonhesa,Congelados,1,"28,41",97,36,False,Limpeza Delta
2025-08-14,Frango Filet,Carnes,2,"31,13",148,27,False,Bebidas Épsilon
2025-08-14,Pão de Queijo,Padaria,6,"10,97",74,24,True,Bebidas Épsilon
2025-08-14,Linguiça Suína,Carnes,1,"49,33",55,24,False,Bebidas Épsilon
2025-08-14,Sabão em Pó,Limpeza,8,"23,31",108,38,False,Produtor Beta
2025-08-14,Pizza Calabresa,Congelados,9,"19,66",76,30,False,Distribuidora Alfa
2025-08-14,Alface,Hortifruti,13,"5,47",18,24,False,Limpeza Delta
2025-08-14,Iogurte Natural,Laticínios,4,"29,67",181,32,False,Bebidas Épsilon
2025-08-14,Água Sanitária,Limpeza,4,"16,23",86,42,False,Produtor Beta
2025-08-14,Maçã,Hortifruti,4,"11,88",28,20,True,Laticínios Gama
2025-08-14,Linguiça Suína,Carnes,2,"14,78",86,25,False,Bebidas Épsilon
2025-08-14,Leite Integral,Laticínios,10,"17,57",108,39,False,Laticínios Gama
2025-08-14,Batata Frita,Congelados,9,"20,65",89,39,False,Produtor Beta
2025-08-14,Maçã,Hortifruti,12,"7,04",81,18,True,Distribuidora Alfa
2025-08-14,Maçã,Hortifruti,14,"9,4",25,14,False,Limpeza Delta
2025-08-14,Arroz 5kg,Mercearia,4,"23,97",129,32,False,Distribuidora Alfa
2025-08-14,Manteiga,Laticínios,8,"29,06",132,38,True,Bebidas Épsilon
2025-08-14,Maçã,Hortifruti,15,"8,0",51,22,True,Distribuidora Alfa
2025-08-14,Alface,Hortifruti,1,"11,36",48,12,False,Produtor Beta
2025-08-14,Refrigerante Cola,Bebidas,5,"44,4",81,35,False,Limpeza Delta
2025-08-14,Café em Pó,Mercearia,6,"11,91",78,45,False,Bebidas Épsilon
2025-08-14,Lasanha Bolonhesa,Congelados,7,"21,49",77,44,False,Produtor Beta
2025-08-14,Iogurte Natural,Laticínios,7,"13,75",149,43,False,Laticínios Gama
2025-08-14,Lasanha Bolonhesa,Congelados,1,"17,17",84,38,False,Laticínios Gama
2025-08-14,Feijão Carioca,Mercearia,8,"16,1",179,34,False,Limpeza Delta
2025-08-14,Água Mineral,Bebidas,2,"18,93",102,31,False,Produtor Beta
2025-08-14,Pão Francês,Padaria,14,"9,89",85,20,False,Limpeza Delta
2025-08-14,Lasanha Bolonhesa,Congelados,5,"5,5",160,39,True,Bebidas Épsilon
2025-08-14,Refrigerante Cola,Bebidas,4,"16,1",95,28,False,Limpeza Delta
2025-08-14,Leite Integral,Laticínios,1,"9,97",90,35,False,Distribuidora Alfa
2025-08-14,Desinfetante,Limpeza,1,"18,29",96,45,False,Limpeza Delta
2025-08-14,Pizza Calabresa,Congelados,2,"17,54",189,34,False,Bebidas Épsilon
2025-08-14,Leite Integral,Laticínios,7,"16,55",191,41,False,Limpeza Delta
2025-08-14,Óleo de Soja,Mercearia,4,"26,88",171,33,False,Produtor Beta
2025-08-14,Açúcar Refinado,Mercearia,4,"15,94",93,38,False,Bebidas Épsilon
2025-08-14,Tomate,Hortifruti,14,"5,0",57,18,False,Bebidas Épsilon
2025-08-14,Arroz 5kg,Mercearia,9,"16,52",124,33,False,Laticínios Gama
2025-08-14,Bolo de Fubá,Padaria,13,"8,82",40,25,True,Bebidas Épsilon
2025-08-15,Leite Integral,Laticínios,5,"21,45",77,30,False,Laticínios Gama
2025-08-15,Pizza Calabresa,Congelados,9,"26,75",181,35,False,Produtor Beta
2025-08-15,Lasanha Bolonhesa,Congelados,5,"21,27",134,36,False,Produtor Beta
2025-08-15,Frango Filet,Carnes,4,"30,28",144,22,False,Distribuidora Alfa
2025-08-15,Manteiga,Laticínios,7,"21,08",83,31,False,Limpeza Delta
2025-08-15,Suco de Laranja,Bebidas,4,"39,34",67,23,False,Distribuidora Alfa
2025-08-15,Frango Filet,Carnes,5,"13,68",103,32,False,Distribuidora Alfa
2025-08-15,Arroz 5kg,Mercearia,1,"11,76",102,43,True,Limpeza Delta
2025-08-15,Cenoura,Hortifruti,14,"6,88",24,15,False,Bebidas Épsilon
2025-08-15,Pão Francês,Padaria,10,"7,58",63,11,False,Limpeza Delta
2025-08-15,Alface,Hortifruti,8,"11,14",50,24,False,Bebidas Épsilon
2025-08-15,Pão de Queijo,Padaria,5,"3,89",75,18,False,Laticínios Gama
2025-08-15,Batata Frita,Congelados,9,"11,67",152,30,False,Distribuidora Alfa
2025-08-15,Pão de Queijo,Padaria,2,"5,49",87,10,True,Distribuidora Alfa
2025-08-15,Maçã,Hortifruti,1,"3,7",61,15,False,Limpeza Delta
2025-08-15,Pizza Calabresa,Congelados,7,"5,43",119,44,False,Limpeza Delta
2025-08-15,Leite Integral,Laticínios,6,"25,21",88,30,True,Produtor Beta
2025-08-15,Café em Pó,Mercearia,2,"27,1",142,31,False,Distribuidora Alfa
2025-08-15,Pão de Queijo,Padaria,5,"11,92",64,17,False,Distribuidora Alfa
2025-08-15,Manteiga,Laticínios,10,"19,63",85,34,True,Laticínios Gama
2025-08-15,Pão de Queijo,Padaria,8,"9,55",60,25,False,Laticínios Gama
